Id,BibNumber,RaceTime,EventId,SignUpId
6272,1574,,15_5FR,3252
6273,1333,,15_5HM,2549
6274,1575,,15_5FR,2646
6275,430,,15_5FM,2525
6276,1334,,15_5HM,2525
6277,1576,,15_5FR,4025
6278,1577,,15_5FR,3528
6279,1578,,15_5FR,4976
6280,1335,,15_5HM,4149
6281,431,,15_5FM,3163
6282,1336,,15_5HM,3163
6283,1337,,15_5HM,2393
6284,1579,,15_5FR,2691
6285,1338,,15_5HM,2691
6286,1580,,15_5FR,4475
6287,432,,15_5FM,3181
6288,1581,,15_5FR,3424
6289,433,,15_5FM,3458
6290,434,,15_5FM,3877
6291,1582,,15_5FR,4509
6292,1339,,15_5HM,4509
6293,1583,,15_5FR,3631
6294,1340,,15_5HM,3631
6295,1341,,15_5HM,2439
6296,1584,,15_5FR,4611
6297,1585,,15_5FR,3390
6298,1586,,15_5FR,4531
6299,1342,,15_5HM,2967
6300,1343,,15_5HM,4573
6301,1587,,15_5FR,4573
6302,435,,15_5FM,2379
6303,1344,,15_5HM,2379
6304,1345,,15_5HM,2679
6305,436,,15_5FM,4946
6306,437,,15_5FM,4078
6307,1588,,15_5FR,3056
6308,1346,,15_5HM,3056
6309,1347,,15_5HM,3483
6310,1589,,15_5FR,3483
6311,1590,,15_5FR,2614
6312,438,,15_5FM,4342
6313,1591,,15_5FR,3544
6314,1348,,15_5HM,3544
6315,1592,,15_5FR,3069
6316,1593,,15_5FR,4138
6317,1349,,15_5HM,4138
6318,1594,,15_5FR,3927
6319,1595,,15_5FR,2361
6320,1350,,15_5HM,2361
6321,439,,15_5FM,4383
6322,1351,,15_5HM,4383
6323,1352,,15_5HM,3954
6324,1353,,15_5HM,2382
6325,1354,,15_5HM,2564
6326,1355,,15_5HM,3133
6327,1596,,15_5FR,3133
6328,1597,,15_5FR,3180
6329,1598,,15_5FR,4581
6330,1356,,15_5HM,4581
6331,1357,,15_5HM,2791
6332,440,,15_5FM,4030
6333,1599,,15_5FR,3555
6334,1358,,15_5HM,3555
6335,1359,,15_5HM,3362
6336,1360,,15_5HM,3686
6337,1600,,15_5FR,2848
6338,1361,,15_5HM,2848
6339,1601,,15_5FR,3040
6340,1362,,15_5HM,2506
6341,1602,,15_5FR,2506
6342,1603,,15_5FR,3115
6343,1363,,15_5HM,3115
6344,1364,,15_5HM,4219
6345,1604,,15_5FR,4219
6346,1365,,15_5HM,2821
6347,1605,,15_5FR,4529
6348,1606,,15_5FR,4267
6349,1366,,15_5HM,4267
6350,441,,15_5FM,4050
6351,1607,,15_5FR,3858
6352,1367,,15_5HM,4164
6353,442,,15_5FM,2924
6354,1368,,15_5HM,2924
6355,1369,,15_5HM,2387
6356,443,,15_5FM,4104
6357,444,,15_5FM,3463
6358,1370,,15_5HM,3957
6359,1371,,15_5HM,2731
6360,445,,15_5FM,3454
6361,1608,,15_5FR,3937
6362,1609,,15_5FR,4964
6363,1610,,15_5FR,3935
6364,1372,,15_5HM,3935
6365,1611,,15_5FR,2528
6366,1373,,15_5HM,2528
6367,1612,,15_5FR,4798
6368,1613,,15_5FR,2609
6369,1614,,15_5FR,3360
6370,1615,,15_5FR,5072
6371,1616,,15_5FR,2769
6372,1374,,15_5HM,3887
6373,1617,,15_5FR,2922
6374,1375,,15_5HM,3037
6375,1618,,15_5FR,3037
6376,1376,,15_5HM,3195
6377,1619,,15_5FR,3195
6378,1620,,15_5FR,2374
6379,1377,,15_5HM,2374
6380,446,,15_5FM,4155
6381,1378,,15_5HM,3010
6382,1621,,15_5FR,4134
6383,1379,,15_5HM,4134
6384,1622,,15_5FR,3607
6385,1380,,15_5HM,3607
6386,1623,,15_5FR,4211
6387,1624,,15_5FR,3447
6388,1381,,15_5HM,3447
6389,1382,,15_5HM,3988
6390,447,,15_5FM,3801
6391,1625,,15_5FR,4355
6392,1626,,15_5FR,3153
6393,1627,,15_5FR,4972
6394,1628,,15_5FR,4957
6395,1629,,15_5FR,2392
6396,1383,,15_5HM,2392
6397,1630,,15_5FR,4124
6398,1384,,15_5HM,4462
6399,1631,,15_5FR,3074
6400,1385,,15_5HM,4535
6401,448,,15_5FM,4394
6402,1386,,15_5HM,3185
6403,1632,,15_5FR,3185
6404,1633,,15_5FR,3172
6405,1387,,15_5HM,3172
6406,1634,,15_5FR,4778
6407,1388,,15_5HM,3006
6408,1635,,15_5FR,5002
6409,1389,,15_5HM,5002
6410,1636,,15_5FR,2399
6411,1637,,15_5FR,4943
6412,1390,,15_5HM,3556
6413,1391,,15_5HM,2600
6414,1638,,15_5FR,2600
6415,1392,,15_5HM,3701
6416,1639,,15_5FR,3701
6417,1640,,15_5FR,4723
6418,1393,,15_5HM,3220
6419,1394,,15_5HM,2621
6420,1641,,15_5FR,2829
6421,1642,,15_5FR,4100
6422,1395,,15_5HM,4100
6423,449,,15_5FM,2853
6424,1643,,15_5FR,4735
6425,1396,,15_5HM,4735
6426,1644,,15_5FR,2840
6427,1397,,15_5HM,2840
6428,1645,,15_5FR,4370
6429,1646,,15_5FR,4658
6430,1398,,15_5HM,4658
6431,1647,,15_5FR,2489
6432,1648,,15_5FR,3437
6433,1399,,15_5HM,3766
6434,1649,,15_5FR,3766
6435,1650,,15_5FR,2957
6436,1651,,15_5FR,4146
6437,1652,,15_5FR,4265
6438,1653,,15_5FR,3445
6439,1654,,15_5FR,4295
6440,1400,,15_5HM,2510
6441,1655,,15_5FR,2510
6442,1656,,15_5FR,3690
6443,1401,,15_5HM,3189
6444,1657,,15_5FR,4872
6445,1402,,15_5HM,4115
6446,1658,,15_5FR,3634
6447,1659,,15_5FR,3873
6448,1403,,15_5HM,3873
6449,1404,,15_5HM,4002
6450,1660,,15_5FR,4002
6451,450,,15_5FM,4720
6452,1405,,15_5HM,4720
6453,1661,,15_5FR,4874
6454,1406,,15_5HM,4874
6455,1407,,15_5HM,3996
6456,1662,,15_5FR,4813
6457,1663,,15_5FR,3231
6458,1408,,15_5HM,3231
6459,451,,15_5FM,4139
6460,1409,,15_5HM,4139
6461,452,,15_5FM,2404
6462,453,,15_5FM,2441
6463,1410,,15_5HM,2441
6464,1411,,15_5HM,3739
6465,1664,,15_5FR,3011
6466,1412,,15_5HM,3011
6467,454,,15_5FM,4203
6468,455,,15_5FM,4659
6469,1413,,15_5HM,2440
6470,1665,,15_5FR,4491
6471,1414,,15_5HM,3221
6472,1666,,15_5FR,4614
6473,1667,,15_5FR,5049
6474,1415,,15_5HM,3202
6475,1668,,15_5FR,3633
6476,1416,,15_5HM,2763
6477,1669,,15_5FR,2763
6478,456,,15_5FM,4136
6479,1670,,15_5FR,4998
6480,1417,,15_5HM,2767
6481,1671,,15_5FR,2767
6482,457,,15_5FM,2468
6483,1672,,15_5FR,4669
6484,1418,,15_5HM,4669
6485,1673,,15_5FR,2473
6486,1419,,15_5HM,4503
6487,458,,15_5FM,4846
6488,1674,,15_5FR,3861
6489,1420,,15_5HM,3861
6490,1421,,15_5HM,2747
6491,1675,,15_5FR,3162
6492,1422,,15_5HM,3162
6493,1676,,15_5FR,4066
6494,459,,15_5FM,3682
6495,1423,,15_5HM,3682
6496,460,,15_5FM,3817
6497,1677,,15_5FR,2416
6498,1424,,15_5HM,3561
6499,1678,,15_5FR,3135
6500,1679,,15_5FR,4451
6501,1425,,15_5HM,3526
6502,1680,,15_5FR,3526
6503,1681,,15_5FR,3194
6504,461,,15_5FM,4594
6505,1682,,15_5FR,2524
6506,1683,,15_5FR,4209
6507,462,,15_5FM,4520
6508,1426,,15_5HM,2855
6509,1427,,15_5HM,2659
6510,463,,15_5FM,4792
6511,464,,15_5FM,4252
6512,1684,,15_5FR,3448
6513,465,,15_5FM,3278
6514,1428,,15_5HM,4736
6515,1685,,15_5FR,4736
6516,1429,,15_5HM,3863
6517,466,,15_5FM,4708
6518,1686,,15_5FR,3667
6519,467,,15_5FM,4071
6520,1687,,15_5FR,2908
6521,1430,,15_5HM,2908
6522,1431,,15_5HM,4510
6523,1688,,15_5FR,3851
6524,1689,,15_5FR,3385
6525,1432,,15_5HM,3385
6526,1433,,15_5HM,3562
6527,1434,,15_5HM,4326
6528,1690,,15_5FR,4326
6529,1435,,15_5HM,4989
6530,1691,,15_5FR,4989
6531,1436,,15_5HM,3062
6532,1692,,15_5FR,3062
6533,1693,,15_5FR,3723
6534,1694,,15_5FR,2721
6535,1437,,15_5HM,2721
6536,1438,,15_5HM,3367
6537,1695,,15_5FR,3367
6538,1696,,15_5FR,3919
6539,1697,,15_5FR,4201
6540,1439,,15_5HM,2912
6541,1698,,15_5FR,3241
6542,1699,,15_5FR,2940
6543,468,,15_5FM,4313
6544,1440,,15_5HM,4313
6545,1700,,15_5FR,2415
6546,1441,,15_5HM,3663
6547,1701,,15_5FR,3276
6548,1442,,15_5HM,3276
6549,1702,,15_5FR,4488
6550,1703,,15_5FR,2429
6551,1704,,15_5FR,2385
6552,469,,15_5FM,4604
6553,1705,,15_5FR,4586
6554,1443,,15_5HM,4586
6555,1444,,15_5HM,3512
6556,1706,,15_5FR,3512
6557,1707,,15_5FR,4632
6558,1445,,15_5HM,4085
6559,1446,,15_5HM,2588
6560,1708,,15_5FR,2588
6561,1447,,15_5HM,2496
6562,1709,,15_5FR,3277
6563,1710,,15_5FR,4168
6564,1711,,15_5FR,2790
6565,1448,,15_5HM,2790
6566,1712,,15_5FR,3590
6567,1713,,15_5FR,3446
6568,1449,,15_5HM,3815
6569,1714,,15_5FR,3815
6570,1450,,15_5HM,4942
6571,1451,,15_5HM,4012
6572,1715,,15_5FR,4012
6573,470,,15_5FM,4316
6574,471,,15_5FM,3586
6575,1452,,15_5HM,2508
6576,1453,,15_5HM,4642
6577,1454,,15_5HM,2630
6578,472,,15_5FM,3232
6579,1455,,15_5HM,3232
6580,1716,,15_5FR,2775
6581,1456,,15_5HM,2775
6582,1717,,15_5FR,4427
6583,1718,,15_5FR,4974
6584,1457,,15_5HM,4974
6585,1719,,15_5FR,3574
6586,473,,15_5FM,3159
6587,1720,,15_5FR,2408
6588,1458,,15_5HM,2408
6589,1721,,15_5FR,3745
6590,1722,,15_5FR,3338
6591,1459,,15_5HM,3338
6592,1723,,15_5FR,4307
6593,1724,,15_5FR,2803
6594,1725,,15_5FR,2539
6595,1726,,15_5FR,4789
6596,1460,,15_5HM,4789
6597,1727,,15_5FR,2604
6598,1461,,15_5HM,4101
6599,474,,15_5FM,3656
6600,1462,,15_5HM,3656
6601,1,,16_1HM,5117
6602,1,,16_1FM,5118
6603,1,,16_1FR,5118
